id,Y0,Y1,channel,recency,frequency,monetary
30486,200.3569656,229.8447283,Referral,19,20,93.06394286
30487,184.8969405,148.7030467,Ad,25,11,183.7336622
30488,223.3694353,201.3711937,Ad,24,16,31.77042667
30489,282.5560016,335.9011722,Organic,8,4,127.8197613
30490,170.1865876,158.2977978,Ad,19,17,122.2548755
30491,321.7674432,222.4557443,Ad,10,7,89.06306656
30492,125.4447222,134.2105311,Organic,7,4,31.89417584
30493,159.0234916,266.5058757,Ad,13,9,123.4269876
30494,184.8738384,101.1628959,Organic,17,12,12.96047977
30495,192.5091446,178.3738407,Ad,16,25,54.16804764
30496,172.4498459,191.4863232,Ad,21,13,113.9788465
30497,182.2695441,204.5643887,Referral,16,15,152.439478
30498,420.6825412,146.4056648,Organic,27,16,165.8301087
30499,247.8804167,150.2837672,Ad,21,15,115.8828971
30500,246.2691219,158.637139,Ad,25,11,52.97375385
30501,112.7639254,197.24575,Organic,10,4,29.36365979
30502,242.8732146,185.7273133,Referral,11,10,165.6156212
30503,161.8754609,249.9447958,Organic,14,12,118.9754759
30504,261.422224,248.4957341,Referral,20,26,55.17902358
30505,176.158488,145.7062936,Ad,19,12,109.9005817
30506,130.8039252,206.6534958,Organic,11,10,61.98314572
30507,255.4608539,311.8315671,Ad,16,24,93.81397281
30508,84.26045821,206.7611869,Referral,10,16,70.89238387
30509,246.6247257,95.78326951,Referral,20,24,47.17556046
30510,174.7756946,296.8536623,Ad,9,7,124.0312819
30511,120.767293,173.9872527,Ad,12,7,46.28759927
30512,125.2597999,221.7707309,Ad,7,8,128.133405
30513,178.5642374,241.2798792,Referral,15,7,110.6210141
30514,168.8027282,157.4906318,Ad,14,18,130.2286045
30515,0.0,232.653139,Ad,35,32,42.31920375
30516,191.2456493,243.7336799,Ad,23,14,171.3310102
30517,180.9567389,91.92489506,Ad,22,23,81.38014352
30518,105.9513087,122.2145747,Ad,21,16,118.8479335
30519,239.165501,200.4093212,Organic,16,14,152.4936415
30520,216.6276244,173.3634361,Ad,7,2,19.34538865
30521,323.4665925,254.9340343,Ad,17,8,178.0943351
30522,250.1757558,112.5302587,Referral,18,13,54.70816841
30523,198.6283996,289.4908544,Organic,22,14,177.2294486
30524,167.613079,215.4302639,Ad,9,10,69.75399741
30525,193.5740968,163.1833876,Ad,15,23,68.54599937
30526,302.0026514,152.1022612,Ad,15,12,95.27046608
30527,214.3132032,180.150298,Ad,16,13,51.19082363
30528,133.0177008,120.5310417,Organic,19,33,54.28956048
30529,94.97230643,127.3488768,Ad,17,15,143.8152358
30530,218.476547,147.8928045,Organic,24,20,41.7234166
30531,154.536691,176.838065,Ad,17,7,120.2186614
30532,200.3647815,145.3109928,Ad,22,14,47.08409516
30533,186.3415983,206.3599103,Ad,9,6,37.64647458
30534,273.686605,248.8027973,Organic,25,19,62.12922817
30535,191.9073726,232.1700737,Ad,17,7,84.30724029
30536,141.2404646,292.2035445,Ad,15,25,88.92937943
30537,222.1137609,163.0353078,Organic,20,16,139.4465092
30538,312.3798231,175.9617004,Organic,13,7,147.8194617
30539,129.0298923,180.3562308,Organic,13,9,39.69682959
30540,215.314729,207.0468922,Ad,14,9,84.52528416
30541,139.8798631,195.25157,Referral,14,6,131.2581037
30542,240.2369264,151.0090615,Ad,21,34,36.51103484
30543,153.5403811,205.8173593,Ad,21,17,112.440668
30544,209.3134876,203.6000591,Organic,15,8,131.6956025
30545,291.4146932,216.9848209,Organic,29,23,175.1159596
30546,189.4470003,197.0942935,Ad,13,5,96.89389564
30547,282.1887619,206.2427428,Ad,11,16,88.71134953
30548,267.4304884,305.0778637,Organic,15,8,100.698922
30549,208.322036,169.2572954,Ad,19,19,129.909825
30550,172.6081235,181.2304872,Ad,16,9,58.47906421
30551,286.0066775,158.7710354,Organic,13,13,134.5317789
30552,205.577051,104.7890434,Organic,14,11,10.86920444
30553,162.2427941,195.1884266,Referral,19,15,108.6807171
30554,224.5096095,210.8512694,Ad,25,15,6.172373248
30555,112.4376115,157.8559554,Ad,18,20,139.4924931
30556,245.0685689,302.0997746,Ad,19,17,77.22289317
30557,116.5047288,191.139596,Ad,17,15,157.7479705
30558,181.498368,252.0555269,Ad,17,7,157.1234509
30559,164.13831,203.8543952,Referral,12,11,159.4079364
30560,142.5490727,211.1548142,Ad,12,11,7.024438372
30561,200.8409279,229.7549157,Ad,17,14,92.06281783
30562,179.1154638,282.8225209,Organic,12,9,51.48190162
30563,67.39022697,188.4600027,Referral,12,13,38.68602752
30564,114.2713904,341.4155734,Ad,19,19,228.1146663
30565,233.0671801,270.6837012,Ad,20,15,126.4940937
30566,100.0581222,210.1243964,Organic,13,14,144.8661407
30567,136.49883,169.9477929,Ad,17,20,78.93475154
30568,218.1714489,149.5565923,Organic,15,10,57.40905532
30569,214.3429492,248.0059291,Ad,9,7,102.2418362
30570,117.7459634,117.1191635,Organic,16,11,111.9198285
30571,269.9181992,186.8605968,Referral,18,6,97.39433457
30572,118.9345634,195.0993512,Referral,14,9,73.0238861
30573,324.6272712,176.1543889,Referral,21,21,130.6996684
30574,90.93545518,188.9821121,Ad,14,11,45.90536928
30575,136.1664638,312.529022,Ad,19,22,190.3502157
30576,228.1663648,124.2877779,Referral,17,23,38.66528004
30577,272.6253603,208.9537609,Referral,10,7,145.8934012
30578,174.8598155,313.6879949,Organic,10,15,137.5672934
30579,202.3648075,273.158302,Referral,10,7,121.2305477
30580,249.4419488,297.2033017,Ad,16,20,141.281415
30581,220.261209,170.489319,Ad,14,16,125.7119596
30582,151.354648,130.0827155,Ad,19,34,118.0933364
30583,116.323972,154.3465883,Ad,25,20,229.3789086
30584,199.4682315,240.0843852,Organic,17,4,127.460915
30585,138.2662843,158.8650201,Ad,21,15,138.2812493
30586,156.0308916,273.1676687,Organic,12,8,173.795911
30587,90.86865725,212.2771653,Ad,18,17,185.9545501
30588,138.9037475,274.6570208,Ad,10,10,53.30398899
30589,258.7156868,111.5265186,Ad,20,18,161.2218632
30590,233.3345985,185.8629926,Organic,25,17,37.74510786
30591,283.7836761,343.0194456,Ad,27,30,75.30521474
30592,203.3604509,125.3523601,Ad,9,5,3.573667252
30593,236.3435429,239.3004321,Ad,19,12,137.3187521
30594,105.2495816,313.6849784,Ad,15,10,89.05371372
30595,96.65132076,131.0073248,Ad,16,15,95.82689545
30596,182.9466552,210.3391109,Ad,16,7,101.0862385
30597,108.8629696,214.0159875,Organic,14,16,168.4708957
30598,258.7128326,211.6855469,Referral,13,9,65.38218738
30599,186.3722135,254.6808361,Ad,12,5,133.513603
30600,135.8036949,158.2883559,Referral,20,9,100.5301353
30601,311.7695351,219.6044211,Referral,17,18,121.8228398
30602,163.4435696,221.4937897,Ad,21,24,25.11007254
30603,335.4338273,167.5524196,Referral,10,7,142.5123266
30604,227.2650549,209.5010414,Organic,10,11,110.3642481
30605,198.4408481,179.9616263,Organic,11,11,137.570589
30606,173.6021922,234.9856807,Organic,19,12,97.71273435
30607,183.9432855,232.6428922,Organic,8,3,70.0345166
30608,183.4223819,166.6043948,Organic,10,20,132.4494479
30609,247.3063734,130.7019083,Organic,17,21,84.32014377
30610,183.3702666,185.0822511,Organic,17,7,30.45612482
30611,156.0772377,213.1106878,Ad,11,9,92.04550554
30612,130.8214296,225.4840047,Ad,15,8,109.1052557
30613,101.0883672,370.269267,Ad,17,9,175.2955279
30614,167.7510394,206.7149926,Ad,21,23,93.92929034
30615,121.6156046,295.6493303,Organic,13,18,66.92871088
30616,371.6520215,90.61184791,Organic,18,32,156.7200506
30617,182.2983071,220.3934112,Referral,11,13,82.75479939
30618,238.2184034,89.61842456,Referral,15,20,60.95251815
30619,139.1264887,162.7681058,Ad,13,14,153.8108118
30620,157.0086203,98.8223366,Referral,21,16,129.9491825
30621,197.6895972,238.9577228,Organic,12,13,157.1649513
30622,257.3435754,127.027543,Ad,13,16,80.31597901
30623,130.2813383,233.3130451,Organic,16,18,125.7127324
30624,97.25347899,235.8515146,Ad,13,9,18.20037176
30625,210.2750998,272.4678586,Ad,9,8,135.7941995
30626,178.0307332,279.3745433,Organic,17,15,65.3189186
30627,369.9602983,396.484774,Ad,11,4,100.0183916
30628,333.3422999,342.0240717,Ad,11,3,94.7934884
30629,52.88026601,231.1847691,Organic,14,7,64.27701812
30630,91.40663696,150.7276874,Organic,15,16,51.50125257
30631,325.7620935,183.5615736,Ad,25,16,40.94365856
30632,271.6005281,172.0666436,Organic,14,11,162.4805892
30633,210.3883847,218.5133044,Ad,11,12,87.99115681
30634,134.4095364,153.3739179,Ad,9,12,48.10954867
30635,171.0749006,190.2836388,Ad,14,18,132.9205894
30636,168.7654059,170.8151209,Organic,14,16,102.4805033
30637,162.0381489,227.471369,Ad,8,8,131.5709352
30638,122.0696619,185.4746152,Ad,16,11,52.20370418
30639,207.5181839,149.2193925,Referral,18,9,92.31387455
30640,196.4193362,143.7415455,Organic,27,22,80.15185618
30641,172.1865864,192.7624356,Organic,12,21,169.4339758
30642,312.8708396,204.8709286,Organic,20,12,143.2034501
30643,308.756926,149.1415674,Referral,18,8,4.577604968
30644,235.186647,190.1820886,Referral,18,11,40.39789384
30645,185.429174,125.4405403,Organic,17,23,142.4757061
30646,99.22729885,312.1997606,Organic,14,10,109.5321339
30647,181.7435057,169.4818513,Ad,13,6,66.23969599
30648,105.490293,213.1540312,Ad,18,7,61.00607509
30649,192.3690911,225.6982101,Organic,12,14,83.57336114
30650,198.3761508,359.9561945,Ad,16,21,179.9220186
30651,224.4102089,346.6103501,Ad,9,4,110.4331015
30652,241.4215336,239.6065695,Ad,16,6,55.73464709
30653,156.3304701,194.5669396,Ad,14,14,130.3341854
30654,192.3227925,302.7726106,Ad,13,7,150.1468192
30655,240.4138719,213.5846047,Organic,17,21,111.1727157
30656,136.5089519,117.7545534,Referral,17,22,96.79974381
30657,322.1601024,115.9675366,Referral,25,13,132.5567331
30658,267.5556343,91.12043746,Ad,17,13,89.18677037
30659,0.0,183.7219866,Organic,35,33,61.78614997
30660,168.3176718,163.6801394,Referral,17,9,41.54063503
30661,231.4192553,204.2025399,Ad,12,6,101.6994121
30662,238.4472539,271.460452,Ad,13,8,153.0556209
30663,158.4742577,219.3750819,Organic,10,5,20.73083385
30664,103.9583835,317.9262461,Organic,19,25,185.0708206
30665,151.7635244,181.8261955,Referral,10,4,42.40847998
30666,282.5520557,284.226884,Ad,9,8,90.26858306
30667,171.6322245,236.4382805,Organic,9,19,165.070727
30668,155.6438104,219.494645,Ad,14,19,58.80162265
30669,183.7487583,135.9103237,Organic,20,20,150.0219403
30670,133.2753777,235.9943196,Ad,10,12,51.9731788
30671,274.7186095,220.0284957,Ad,11,10,200.5613911
30672,305.4079957,550.9539482,Referral,8,4,201.4991466
30673,313.7965583,167.8148701,Ad,28,18,71.87821013
30674,71.13580861,134.4221998,Ad,12,13,53.01356308
30675,279.6705199,212.535753,Ad,8,9,150.1062384
30676,223.6436812,293.4806064,Organic,10,6,169.3739672
30677,158.9464434,120.93714,Referral,14,7,10.24018944
30678,97.6257818,162.0106349,Referral,20,20,68.64287744
30679,325.7671401,209.1909715,Ad,8,8,176.6525328
30680,235.2746677,171.768316,Organic,13,8,164.4198219
30681,173.9338471,131.9235409,Referral,18,20,31.43322365
30682,162.1019878,141.9761765,Referral,28,41,113.8374439
30683,145.2148621,128.1912939,Referral,20,11,92.71281853
30684,208.204511,223.6173427,Ad,14,13,90.3040117
30685,263.6063749,147.3310133,Referral,21,24,99.65724463
30686,223.8934728,192.2788673,Referral,25,16,130.3027146
30687,206.9780896,259.8912869,Ad,21,30,86.04491969
30688,151.9528219,180.0721786,Ad,11,9,115.0359908
30689,234.3932967,268.9034541,Referral,16,12,116.2083974
30690,148.8989901,266.5476498,Referral,18,17,51.83390771
30691,139.8215631,190.5884748,Ad,10,9,66.61631671
30692,200.1531284,237.2017986,Organic,26,30,142.1115548
30693,132.6990583,227.1656612,Ad,14,16,126.8734338
30694,158.4163431,123.0032555,Organic,19,25,177.7361137
30695,253.9930367,358.2655608,Referral,13,10,190.9389999
30696,231.8077798,199.9917025,Ad,12,9,90.67707226
30697,160.7576804,311.419363,Ad,17,20,121.6838545
30698,97.23157981,198.1669058,Referral,11,13,77.50246689
30699,173.5837263,194.4193696,Ad,23,22,86.91014861
30700,155.3735044,231.4412314,Ad,24,8,99.82095787
30701,227.363935,222.4124123,Ad,14,9,127.0811843
30702,302.626563,302.2885022,Ad,6,7,123.4483255
30703,0.0,326.9219104,Organic,38,35,157.8781141
30704,188.855459,102.4178816,Ad,24,23,113.0167173
30705,275.3590564,445.7320246,Organic,7,2,82.37153897
30706,169.4304816,279.4005174,Referral,8,4,58.67420467
30707,226.6247023,184.4028174,Organic,22,9,84.13067643
30708,155.839272,205.2540115,Organic,12,8,58.63212656
30709,180.9538659,136.4111022,Ad,20,7,0.021855737
30710,152.9442804,259.9740233,Organic,13,12,92.70179266
30711,139.7811617,220.4448216,Organic,14,6,67.72381988
30712,212.4919091,327.0846298,Ad,15,6,77.7389574
30713,208.0482778,119.0887095,Referral,20,23,91.49866847
30714,269.3017892,264.6033485,Organic,8,2,62.19155828
30715,117.7756924,119.6168735,Referral,15,16,17.59773407
30716,217.7692262,191.406615,Referral,18,12,145.8173095
30717,212.5245499,221.5578268,Ad,9,9,117.5840576
30718,89.19801542,151.0682966,Organic,15,10,67.12392673
30719,149.1112304,185.602205,Organic,5,9,54.75797574
30720,111.970976,170.4445039,Organic,23,8,83.83890274
30721,144.5740085,224.8522334,Referral,22,20,54.04181544
30722,272.3036872,396.7622161,Organic,7,7,73.82159334
30723,142.1350185,152.0942117,Organic,15,16,128.7869585
30724,190.082944,194.7354949,Ad,23,28,46.51379002
30725,291.1831232,263.7075238,Referral,16,7,136.7396281
30726,183.9866644,263.5568307,Ad,18,13,110.8095848
30727,241.8837499,277.1135029,Ad,11,6,140.1648061
30728,277.8067823,222.9660265,Organic,19,19,194.9243076
30729,163.5878353,228.7707304,Organic,12,6,85.20261914
30730,233.9162177,148.9785706,Organic,15,14,100.9656066
30731,154.2461576,286.3401688,Referral,21,22,13.08730981
30732,164.9279359,194.2121364,Referral,9,6,130.1388923
30733,166.2205411,111.9773134,Ad,16,21,9.199569344
30734,200.9223674,259.5238312,Ad,12,6,121.8502194
30735,173.0954963,199.0683147,Organic,15,16,148.1038719
30736,121.2894983,228.3139795,Ad,14,13,87.9959315
30737,201.4190123,174.5756864,Organic,11,10,115.1590252
30738,131.6589872,386.101858,Ad,18,10,114.5082781
30739,320.943226,282.7592886,Organic,8,3,114.5603763
30740,138.9522979,170.0559996,Referral,10,8,52.71020104
30741,384.3711405,88.66534363,Ad,20,18,78.92143749
30742,136.7688724,343.6746346,Ad,18,17,140.8149702
30743,196.8931003,207.0406286,Referral,14,7,104.4915625
30744,173.7855671,182.6813452,Ad,13,9,162.1944298
30745,108.3839985,201.7773809,Ad,16,15,151.8426454
30746,164.7895328,264.4032208,Ad,9,12,131.5539037
30747,161.004628,151.0315542,Ad,11,8,117.4903137
30748,376.1471271,396.1588119,Ad,9,3,184.9380908
30749,184.0574848,207.3957916,Organic,26,20,61.58626844
30750,208.0844542,225.5711502,Organic,6,4,80.11353178
30751,231.3180856,291.7076783,Organic,15,17,131.5554716
30752,188.3310127,157.4352183,Organic,14,13,95.99669227
30753,204.6820526,146.9103039,Organic,21,17,32.12298262
30754,204.4690367,154.7011179,Ad,11,11,79.60907397
30755,267.8171519,227.6447774,Ad,16,7,121.3239354
30756,171.7640139,245.6612214,Organic,23,14,101.81736
30757,208.4131274,194.9919691,Referral,13,9,111.8788027
30758,155.6304153,186.140618,Ad,15,12,49.70932813
30759,253.160963,199.8789364,Ad,12,15,56.4273519
30760,218.1779841,347.2567496,Ad,17,9,199.4688057
30761,96.09489329,129.3127137,Referral,14,11,64.56925316
30762,149.3497356,201.893431,Organic,10,9,135.4005834
30763,190.8885685,143.1924845,Ad,12,13,63.73023478
30764,329.7113349,223.0950012,Ad,7,7,108.7839225
30765,150.136779,222.9872842,Organic,14,7,99.76133354
30766,101.3500222,119.95244,Referral,19,14,147.0867805
30767,239.478683,335.0547452,Ad,13,5,130.3918626
30768,314.1391202,180.7278169,Ad,19,15,53.30327384
30769,263.6655745,104.3866288,Ad,21,25,95.04610072
30770,134.3773511,145.5328227,Ad,13,23,59.84490801
30771,139.218021,238.9969278,Organic,15,16,72.09047457
30772,177.0863724,128.0904432,Ad,23,21,60.88154434
30773,199.3774754,242.1553926,Ad,12,11,107.4016321
30774,219.8753233,145.718008,Ad,21,17,44.49623098
30775,189.1068079,54.18379341,Organic,25,22,84.26643524
30776,174.3892855,247.0623985,Organic,13,5,69.54186738
30777,135.6042789,131.384619,Organic,18,23,106.8417956
30778,126.6982472,277.5308877,Ad,8,9,35.99730319
30779,137.7862286,184.2783225,Referral,16,10,111.9251416
30780,87.64984167,210.4842375,Ad,15,10,50.27961771
30781,285.7052119,391.6652756,Organic,6,3,155.6453188
30782,163.91747,320.6206677,Ad,13,7,81.34867191
30783,195.147277,153.9490196,Ad,22,22,19.40761532
30784,242.397647,342.256625,Referral,9,4,149.3799423
30785,144.8154376,231.3881792,Ad,18,9,145.8830283
30786,194.5972618,361.8041495,Referral,7,6,181.582762
30787,278.4059408,317.3112928,Ad,11,13,90.73366275
30788,182.6147422,171.7855485,Organic,18,14,93.18710959
30789,268.069686,210.0113771,Referral,19,14,95.57223635
30790,157.9168518,164.1858406,Referral,13,13,87.83538377
30791,130.2673588,111.6632793,Ad,12,11,80.3095219
30792,168.2733853,133.0746074,Organic,29,49,89.59821486
30793,201.8001118,133.7170954,Ad,21,27,114.4897562
30794,125.3246188,217.905017,Organic,12,21,105.3451488
30795,196.787109,352.814392,Ad,17,16,74.31740146
30796,143.5518756,234.8221394,Organic,12,7,32.14033086
30797,66.36931478,255.0980347,Ad,17,7,45.90471813
30798,186.9634477,136.9971237,Ad,25,20,33.75906601
30799,157.6454733,131.8885859,Referral,24,16,105.5244358
30800,156.3596653,321.7940443,Ad,12,7,148.6979863
30801,135.7422396,152.3647517,Organic,17,15,42.87100703
30802,244.5330428,217.0082771,Ad,17,9,137.6493861
30803,154.5949481,118.2482754,Referral,19,9,96.35391054
30804,89.04062538,143.0653851,Organic,17,14,94.08291422
30805,201.5966363,272.3402488,Organic,22,23,36.42896808
30806,198.1452365,178.4947497,Ad,21,11,62.1142036
30807,176.1285691,147.2201837,Referral,14,13,116.253036
30808,139.2193696,266.4203487,Ad,12,10,77.07850185
30809,148.9637807,131.2934979,Organic,25,19,66.42245001
30810,195.7742506,177.4838371,Referral,14,10,131.2489238
30811,343.2721702,216.6685207,Organic,19,20,40.91940862
30812,168.7101623,354.0466817,Ad,18,11,118.9551565
30813,352.1516402,131.2622451,Ad,19,13,136.3893554
30814,274.2548106,119.027896,Organic,18,6,15.22337329
30815,312.4733511,237.8270149,Organic,24,15,94.863342
30816,328.443971,245.3535598,Ad,13,21,115.1137153
30817,213.8776742,177.0255151,Ad,27,17,120.5356383
30818,150.1144105,134.4985659,Ad,21,17,115.4829738
30819,195.2358696,171.8673219,Ad,13,10,111.4247373
30820,127.9911156,250.0128149,Ad,15,20,123.7994074
30821,172.4554089,166.1055385,Referral,14,12,125.3916523
30822,122.6654269,118.8092608,Referral,17,6,28.15252719
30823,214.9779327,171.4806065,Ad,15,9,50.61946924
30824,149.9621279,160.2062861,Organic,17,13,27.77538059
30825,103.3572561,240.3894036,Ad,12,8,72.02436051
30826,220.4287577,256.5054224,Ad,12,7,158.7035577
30827,104.8036316,144.0680952,Organic,17,14,155.9579388
30828,140.2204408,120.9803778,Ad,11,9,6.557192534
30829,188.0385298,170.8763446,Ad,10,18,93.87643427
30830,254.1309005,232.4444276,Ad,11,7,68.27521065
30831,290.89664,117.1167869,Ad,14,21,96.49102233
30832,264.5410863,94.11890667,Ad,18,13,121.7727553
30833,193.430518,172.0022782,Organic,18,10,160.9369451
30834,212.1628392,115.0768176,Organic,13,9,25.11776599
30835,162.8471047,140.3841648,Ad,24,12,64.19232458
30836,255.391711,135.7700288,Organic,26,13,104.2344081
30837,175.9546677,409.8997105,Organic,22,9,162.453413
30838,300.6948232,182.9680174,Ad,11,9,25.25611144
30839,234.9031409,159.9728658,Organic,15,12,118.3653886
30840,221.6417313,112.8945117,Referral,17,14,154.773028
30841,81.34501852,161.0887589,Ad,17,11,117.422969
30842,0.0,212.9818916,Ad,39,34,162.7133412
30843,215.3240586,239.4932352,Organic,17,13,159.919076
30844,219.0836943,354.5712026,Ad,23,18,16.89223484
30845,145.1396203,176.6177183,Ad,17,10,84.59098113
30846,369.8409156,326.6600489,Referral,10,6,157.2479292
30847,295.7636876,160.5761125,Organic,17,15,144.1917477
30848,201.4660585,272.708389,Ad,24,13,146.3192795
30849,236.6944297,209.6325494,Organic,12,10,97.92945694
30850,218.6039883,82.36087684,Ad,19,16,36.31880966
