net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
-1260,33,1.428,10,5,1,0,0,0,1,0
5424,46,3.8997,12,3,1,0,0,1,1,0
892,26,2.2338,14,1,0,0,0,0,0,0
-3800,25,2.463,15,1,0,0,0,0,0,0
800,35,5.19,12,4,1,1,0,0,1,0
41699,61,1.7508,14,1,0,0,1,1,0,0
9500,55,3.0954,12,2,1,1,0,1,1,0
9150,43,1.89,12,3,0,0,0,0,0,0
12821,42,5.655,16,4,1,0,0,1,1,0
305,32,2.8122,12,4,0,0,0,0,1,0
-11650,43,5.6589,12,4,1,1,0,1,1,0
0,28,1.3794,12,4,1,0,0,0,0,0
59100,57,7.4718,12,3,1,1,0,1,1,0
11937,47,2.3772,18,4,1,1,0,1,1,0
31498,59,5.5356,9,4,1,1,0,1,1,0
13199,53,3.4191,12,4,1,0,0,1,1,0
12849,36,5.1165,14,4,1,1,0,0,1,0
30799,53,3.534,12,3,1,0,0,0,1,0
18613,34,5.6574,17,4,1,1,1,1,1,0
1324445,59,24.2124,12,2,1,0,0,1,1,0
3000,63,3.4764,10,2,1,1,0,0,0,0
3738,54,2.652,12,1,0,0,1,0,1,0
-2000,39,6.213,18,5,1,0,0,0,1,0
8900,36,4.326,8,8,1,1,0,0,1,0
4449,33,3.0963,12,5,1,0,0,0,1,0
7200,46,3.561,18,2,1,0,0,0,1,0
-17100,35,2.655,12,2,0,0,1,0,1,0
42680,46,2.61,14,3,0,0,0,1,1,0
6000,43,8.3886,14,5,1,1,0,1,1,0
25049,37,3.2442,16,1,0,0,1,1,1,0
5968,42,5.5791,15,4,1,1,0,0,1,0
6200,26,0.807,15,2,0,0,0,1,0,0
31649,40,3.606,13,1,1,0,0,1,1,0
-1140,33,4.47,18,5,1,1,1,0,0,0
0,37,0.9792,10,2,0,0,0,0,0,0
75,43,1.8366,12,4,1,0,0,0,1,0
4500,28,2.1675,12,2,0,0,0,0,0,0
0,27,2.64,14,4,1,1,0,0,1,0
0,27,0.2649,12,3,1,0,0,0,0,0
59,34,0.9081,12,2,0,0,0,0,0,0
0,31,3.45,12,1,0,0,0,0,0,0
275,26,2.8035,12,3,0,0,0,0,0,0
8459,27,4.1436,14,4,1,1,1,0,1,0
19249,35,4.7421,10,4,1,1,0,0,0,0
1322,32,2.16,12,2,0,0,1,1,0,0
4199,64,2.1102,12,2,1,0,1,0,1,0
-12918,29,3.0249,12,3,1,1,0,0,1,0
4000,36,3.9594,12,1,0,0,1,0,0,0
-5007,31,1.4763,14,4,1,0,0,0,1,0
-8250,40,2.337,12,5,1,1,0,0,0,0
-2975,35,2.646,12,1,0,0,0,0,1,0
-5750,57,3.5418,13,5,1,0,0,0,1,0
0,55,0.459,10,4,0,0,0,0,0,0
-1000,36,2.04,13,4,0,0,0,0,0,0
-8676,40,3.7062,18,6,1,1,1,0,1,0
0,28,1.326,12,2,0,0,0,0,0,0
1800,41,2.3469,14,3,0,0,0,0,1,0
52615,31,3.4818,17,4,1,0,0,1,1,0
-1200,51,5.3226,13,8,1,1,1,0,1,0
4245,36,2.916,17,3,0,0,1,0,1,0
172600,39,4.92,18,1,0,0,0,1,1,0
-1984,40,1.68,10,2,0,0,0,0,1,0
78599,62,2.9694,12,2,1,0,0,1,1,0
15000,55,6.5124,13,2,1,1,1,0,1,0
-7670,27,5.5365,14,3,1,1,0,0,0,0
1000,31,3.1338,13,4,1,1,0,0,1,0
25500,57,4.9428,16,1,0,0,0,1,1,0
-2451,55,0.9738,12,1,0,0,0,0,0,0
-400,49,1.0713,11,2,0,0,0,0,0,0
17398,46,1.2927,12,4,1,0,0,1,1,0
100,40,1.6848,8,4,1,0,0,0,0,0
99,54,2.6202,12,1,0,0,0,0,0,0
14700,46,3.5709,17,2,1,0,0,1,1,0
-725,30,2.451,12,2,1,1,0,0,0,0
-4900,39,3.078,12,4,0,0,0,0,1,0
10749,62,1.6524,8,4,0,0,0,0,1,0
0,30,1.122,3,3,0,0,0,0,0,0
-50,31,4.3476,9,4,1,1,0,0,1,0
1999,33,1.452,12,1,0,0,0,0,0,0
1300,30,2.28,10,5,1,0,0,0,1,0
5800,33,8.4621,18,4,1,1,0,0,1,0
-1691,26,2.3154,14,2,0,0,0,1,1,0
0,45,1.9677,10,4,1,0,0,0,0,0
-700,32,2.4,15,3,1,0,0,0,1,0
-9900,50,8.7708,12,2,1,1,1,0,1,0
-200,49,0.8535,10,1,0,0,0,0,0,0
153,37,2.01,12,1,0,0,0,0,0,0
1200,41,3.36,18,5,1,1,1,0,1,0
500,29,2.451,12,4,1,1,0,0,0,0
-80,31,1.2036,6,6,1,0,0,0,1,0
1.00E+05,64,4.3002,14,2,1,0,0,1,1,0
8700,36,6.0702,12,4,1,1,1,0,1,0
750,31,1.8642,6,4,1,0,0,0,0,0
-2500,32,1.224,13,2,0,0,0,1,1,0
9750,59,2.1747,12,4,1,0,0,0,0,0
3949,47,2.5107,13,2,1,1,0,0,1,0
-366,48,1.2165,6,5,1,1,1,0,1,0
-10946,64,3.3651,12,1,0,0,1,0,1,0
0,50,1.8729,12,3,0,0,1,0,1,0
76840,61,5.2854,13,2,1,1,0,1,1,0
27196,57,4.9509,18,1,0,0,0,0,1,0
64,29,3.7245,13,4,1,1,0,0,1,0
1569,39,1.4382,15,3,0,0,0,0,0,0
-1320,27,4.1808,14,2,1,1,1,0,1,0
28300,41,5.2182,16,4,1,0,0,1,1,0
-768,33,2.7486,10,4,1,0,0,0,1,0
3338,34,2.7876,14,5,1,0,0,1,1,0
0,42,1.344,13,4,0,0,0,0,1,0
0,30,1.53,12,3,0,0,0,0,0,0
1500,38,10.8054,16,5,1,0,0,1,1,0
-2850,27,3.0015,16,1,0,0,0,0,0,0
-2900,30,3.1875,12,1,0,0,0,0,0,0
1000,32,2.757,13,3,1,0,0,0,0,0
-12276,39,2.2956,12,4,1,1,0,0,1,0
0,57,1.0797,11,2,0,0,0,0,0,0
0,44,1.3005,12,1,0,0,0,0,0,0
40199,55,3.9975,12,2,1,1,0,1,1,0
-1800,47,0.6435,6,7,1,1,0,0,1,0
1950,46,3.4608,18,3,1,1,0,1,1,0
40900,45,7.0755,17,2,1,1,0,1,1,0
0,32,1.296,12,3,1,0,0,0,1,0
54303,60,4.1118,15,1,0,0,0,1,1,0
-3175,43,5.6133,14,4,1,1,0,0,1,0
-4000,39,1.1205,14,5,0,0,0,0,1,0
0,48,0.7113,16,1,0,0,0,0,0,0
14583,60,1.5894,12,2,1,0,0,1,1,0
5,35,1.2963,12,1,0,0,0,0,1,0
1609,59,2.043,6,1,0,0,1,1,0,0
21300,45,3.3822,14,3,0,0,0,1,1,0
61366,44,6.1581,15,4,1,1,0,1,1,0
21149,40,3.9201,12,1,0,0,0,1,1,0
-1062,29,5.9652,16,3,1,1,0,1,1,0
-1300,47,0.84,12,3,0,0,0,0,0,0
-8750,34,2.8032,12,1,0,0,0,0,0,0
1149,34,2.985,16,2,1,0,0,0,0,0
600,43,1.4511,12,5,0,0,0,1,1,0
-400,48,2.7156,12,2,0,0,0,0,1,0
32648,41,8.2524,12,2,1,0,0,1,1,0
0,62,0.969,8,1,0,0,0,0,1,0
18450,53,2.2614,16,1,0,0,0,0,1,0
0,39,1.5504,12,5,0,0,1,0,0,0
2750,29,3.363,1,4,1,1,1,0,1,0
50,28,1.02,12,1,0,0,0,0,0,0
2500,40,2.4681,16,4,1,1,0,1,1,0
0,26,0.9801,12,3,0,0,0,0,0,0
3000,26,3.966,18,2,1,1,0,0,1,0
-200,28,1.7859,13,3,0,0,0,0,1,0
-3400,32,2.1585,12,2,1,1,0,0,1,0
-800,52,4.0224,10,3,1,1,1,0,0,0
1140,36,3.4488,11,5,1,1,0,0,1,0
3500,55,3.3681,12,5,1,1,1,1,1,0
0,29,1.2,18,1,0,0,0,0,0,0
931000,63,4.2876,17,1,0,0,0,1,1,0
5000,36,1.7379,10,3,0,0,0,1,1,0
39574,60,3.078,13,5,1,1,0,1,1,0
225,41,3.963,13,3,1,1,0,0,0,0
0,25,0.582,12,4,1,0,0,0,0,0
-331,27,1.6056,11,4,1,0,0,0,1,0
-5177,45,2.67,12,2,0,0,1,0,0,0
-4000,28,4.812,14,3,1,1,0,0,0,0
4500,59,2.2119,14,1,0,0,0,1,1,0
2180,35,2.235,16,1,0,0,1,0,0,0
5004,51,13.716,16,3,1,1,1,1,1,0
-10300,30,1.8042,12,5,1,0,0,1,1,0
13000,41,1.902,13,4,1,0,0,1,1,0
-389,37,2.1381,12,1,0,0,0,0,1,0
-6395,25,2.7918,16,1,0,0,0,0,0,0
1.00E+05,55,9.3336,18,4,1,1,1,0,1,0
-3416,42,1.7172,10,1,0,0,1,0,1,0
15800,35,2.1606,13,2,1,1,1,1,1,0
-4900,42,3.4785,12,4,1,0,0,0,0,0
150,39,2.0517,12,2,1,1,0,0,1,0
1022,46,2.0988,13,1,1,0,1,0,1,0
-18051,36,1.0212,14,4,1,0,0,0,1,0
-801,32,3.4938,14,4,1,0,0,0,0,0
0,46,0.936,12,1,0,0,0,0,0,0
-655,33,2.5356,1,4,1,1,1,0,1,0
-234,28,1.8798,12,1,1,0,1,0,1,0
6900,45,7.6872,18,4,1,1,1,0,1,0
-625,57,2.5227,12,4,1,0,0,0,1,0
-5900,53,1.4496,15,2,0,0,0,0,1,0
-700,44,0.918,14,4,0,0,0,0,1,0
32568,49,1.2675,12,3,0,0,1,0,1,0
-5141,26,2.2854,12,3,1,1,0,0,0,0
50,29,1.68,11,3,0,0,0,0,0,0
-550,43,2.0529,12,1,0,0,1,0,0,0
11999,46,2.6964,12,1,0,0,1,0,0,0
73499,44,5.5344,15,4,1,0,0,0,1,0
-1800,28,2.703,16,1,0,0,0,0,0,0
0,42,0.747,4,3,0,0,0,0,0,0
2084,38,1.2384,13,4,1,0,0,0,1,0
1089619,38,13.5405,17,3,1,1,0,1,1,0
800,35,2.1012,12,1,0,0,0,0,0,0
1580,40,1.5594,16,2,0,0,0,0,1,0
69870,61,5.2806,12,3,1,0,0,1,1,0
8798,44,8.3499,17,3,0,0,0,1,1,0
89500,40,6.7128,14,2,1,0,0,1,1,0
1019,60,0.5391,10,1,0,0,0,0,1,0
-2750,29,1.9797,13,2,1,1,0,0,0,0
16800,61,4.8582,12,2,1,1,1,0,1,0
-2650,45,3.1674,14,1,0,0,0,0,0,0
72964,59,5.5314,14,1,0,0,0,0,0,0
80000,45,1.4058,14,3,0,0,0,0,1,0
-750,43,2.6166,15,1,0,0,1,0,0,0
0,38,1.9365,10,3,0,0,0,0,0,0
4249,43,4.4751,18,5,1,1,1,0,1,0
-980,40,2.25,15,1,0,0,0,0,0,0
-57,28,1.8144,10,5,1,0,0,0,1,0
33725,33,4.2699,16,3,1,1,0,1,1,0
0,49,0.4632,12,7,0,0,0,0,0,0
-1800,58,4.4925,12,2,1,1,0,0,0,0
-1500,27,1.443,16,2,1,0,0,0,0,0
384,29,0.7977,12,4,0,0,0,0,1,0
-1400,35,3,12,6,1,1,0,0,0,0
494,38,1.8468,13,4,1,1,0,0,0,0
57500,64,8.508,14,2,1,0,0,1,1,0
57000,29,5.8878,1,3,1,0,0,0,1,0
200,34,0.8988,14,6,0,0,0,0,1,0
3000,51,2.1969,14,1,0,0,0,0,0,0
22999,58,5.3382,18,4,1,0,0,1,1,0
-996,32,4.6401,12,3,1,1,0,0,1,0
3599,27,4.53,12,2,1,1,0,0,1,0
100,58,1.6947,12,1,0,0,1,0,0,0
-4823,35,2.0103,16,5,1,1,0,0,0,0
55000,55,2.364,11,2,1,1,0,1,1,0
210,49,1.0674,15,1,0,0,0,0,0,0
170000,62,10.2744,13,3,1,1,0,1,1,0
20685,48,4.0641,12,1,0,0,0,1,1,0
63,27,1.7832,13,4,1,0,0,0,1,0
-130,33,2.4024,16,1,0,0,0,0,0,0
300,27,3.6393,12,3,1,0,0,0,0,0
6799,57,2.385,13,1,0,0,0,1,0,0
866860,63,2.5164,14,2,0,0,0,0,1,0
50,44,1.161,12,1,0,0,0,0,1,0
-2040,46,1.4424,8,4,1,0,0,0,1,0
749,42,2.0469,12,2,0,0,0,0,0,0
0,49,1.89,11,1,0,0,1,0,0,0
11750,50,7.6404,13,3,1,1,0,1,1,0
14098,50,3.2232,18,1,0,0,1,0,1,0
-300,41,1.809,8,2,1,0,0,0,0,0
2700,34,2.1387,18,1,0,0,0,0,0,0
-835,26,1.8006,14,4,0,0,0,0,0,0
-5427,44,3.774,12,3,1,1,1,0,1,0
200,28,1.44,5,2,0,0,0,0,0,0
-400,26,1.3818,14,1,0,0,1,0,0,0
999,37,2.25,12,1,0,0,0,0,0,0
17299,57,4.3968,14,2,1,0,0,0,0,0
-5530,44,0.9858,15,1,0,0,0,0,0,0
-6401,44,2.5188,13,2,0,0,1,0,0,0
-250,32,0.7152,10,3,0,0,1,0,0,0
22705,37,1.5246,12,3,1,0,0,0,1,0
82460,43,4.6176,15,3,1,1,0,1,1,0
0,43,0.2166,10,1,0,0,0,0,0,0
-2100,48,1.8564,14,2,0,0,0,0,1,0
-2800,48,0.6,14,1,0,0,0,0,0,0
500,35,2.3091,16,3,0,0,0,0,0,0
10299,44,2.2956,6,2,0,0,0,0,0,0
20399,31,3.8196,16,2,1,1,0,0,1,0
10560,46,4.5531,12,3,1,1,0,1,1,0
0,44,1.2858,11,2,1,0,0,0,0,0
0,53,0.3156,12,1,0,0,0,0,0,0
15199,44,1.839,12,2,1,0,0,1,1,0
-3000,31,2.0229,12,4,1,1,0,0,1,0
-1335,28,3.18,12,4,1,0,0,0,0,0
24500,36,4.4595,14,2,1,0,0,1,1,0
0,44,1.7505,10,2,0,0,0,0,0,0
17700,55,7.1757,18,4,1,1,1,0,1,0
0,40,6.912,14,7,1,1,0,0,0,0
4999,43,0.54,13,3,1,0,0,0,0,0
0,25,1.9248,12,1,0,0,0,0,0,0
-5000,38,5.643,12,3,1,1,0,0,0,0
3025,30,4.4169,12,2,1,1,0,0,1,0
-250,55,0.7134,10,5,1,1,0,0,1,0
1500,28,4.3485,16,1,0,0,0,0,1,0
-1380,32,6.2352,17,1,0,0,0,1,1,0
0,53,1.8696,11,6,0,0,0,0,1,0
59549,44,5.2182,12,5,1,0,0,0,1,0
-36,52,1.7424,12,3,1,1,0,0,1,0
-2600,50,2.733,14,4,1,1,0,0,0,0
-2280,42,3.528,12,3,1,1,0,0,1,0
-5192,36,1.5186,9,4,1,0,0,1,1,0
0,34,3.99,13,5,1,1,0,0,0,0
63022,37,4.1994,12,4,1,1,0,1,1,0
-4470,42,5.3205,6,5,1,1,0,0,1,0
-2000,27,0.864,12,1,0,0,0,0,0,0
50,30,1.836,13,3,0,0,0,0,1,0
-1203,51,0.972,3,6,1,0,0,0,0,0
33249,49,8.766,14,2,1,1,1,1,1,0
0,38,4.1496,12,1,0,0,0,0,1,0
-545,56,3.2436,8,2,1,0,0,0,1,0
4000,44,3.672,12,4,0,0,1,0,1,0
-11660,61,2.1876,12,2,1,0,1,0,1,0
16055,31,4.716,12,2,1,1,0,0,1,0
10100,26,3.0342,15,1,0,0,0,1,0,0
30000,31,1.2093,14,1,0,0,0,1,1,0
5000,35,1.7472,12,3,1,0,0,0,0,0
22349,60,4.2396,14,3,1,0,0,1,1,0
50,29,1.785,3,7,1,1,0,0,1,0
-19600,46,4.8,13,4,1,0,0,0,0,0
-2380,32,0.7284,12,4,1,1,0,0,0,0
-11980,40,2.4,16,4,1,0,0,0,1,0
-2948,32,2.0712,14,4,1,0,0,0,1,0
10050,54,0.9816,12,1,0,0,0,1,1,0
0,53,1.683,11,1,0,0,0,0,1,0
-4900,29,3.6873,12,2,1,1,1,0,1,0
193048,38,1.4025,16,3,1,0,0,1,0,0
-3000,27,3.96,18,1,0,0,0,0,0,0
500,61,1.1424,11,1,0,0,0,0,1,0
0,28,1.275,12,3,0,0,0,0,0,0
269,49,1.0992,12,2,0,0,0,0,1,0
-112,52,3.783,12,2,1,1,1,0,1,0
18299,38,8.82,14,3,1,0,0,1,1,0
17149,54,5.0409,18,1,0,0,0,1,0,0
2900,35,3.738,12,4,1,1,0,0,0,0
-1000,36,1.56,5,5,1,0,0,0,0,0
-550,30,1.7349,18,1,0,0,0,0,0,0
8199,44,1.0173,18,1,0,0,0,1,0,0
100,26,2.4309,12,3,1,0,0,0,0,0
25437,62,2.2974,12,2,1,1,0,0,1,0
-3651,31,1.9812,12,6,1,0,0,0,1,0
16500,59,3.9681,12,3,1,0,0,1,1,0
-6200,38,2.0985,10,5,1,1,0,0,1,0
2130,42,5.0037,13,4,1,1,0,0,1,0
-440,33,2.4516,11,5,1,1,0,0,0,0
-1000,44,2.241,13,3,0,0,1,0,0,0
39411,44,10.446,18,4,1,0,0,1,1,0
1035,46,3.06,13,3,0,0,0,0,1,0
47749,36,8.2656,14,4,1,0,0,1,1,0
-7000,45,4.4019,16,5,1,1,0,1,1,0
60400,64,3.1254,12,4,0,0,1,1,1,0
7499,54,1.917,12,4,0,0,1,0,1,0
156100,38,10.7172,14,4,1,1,1,0,1,0
-7955,34,3.3954,14,5,1,1,0,0,1,0
9875,47,2.7006,14,2,0,0,0,1,1,0
-100,25,1.4178,12,2,0,0,0,0,0,0
-11179,46,0.69,6,1,0,0,0,0,0,0
-108,52,1.1115,6,1,0,0,0,0,0,0
-18600,39,6.3294,14,5,1,1,1,0,1,0
4077,30,2.544,12,3,0,0,1,0,1,0
10000,35,4.6278,12,4,1,1,0,0,0,0
-7800,34,3.852,14,2,1,0,0,0,1,0
700,31,1.704,15,3,1,1,0,1,0,0
-1235,43,3.651,15,7,1,1,0,0,1,0
15000,40,2.865,12,4,1,1,0,1,1,0
300,43,4.3146,14,7,1,0,0,0,1,0
0,30,1.8753,12,1,0,0,0,0,0,0
350,25,2.8059,14,1,0,0,1,0,0,0
-351,28,1.5315,16,1,0,0,0,0,0,0
0,37,3.183,12,5,1,1,0,0,1,0
100,31,1.2234,13,3,1,0,0,0,0,0
66499,57,10.4346,18,2,0,0,0,0,0,0
57996,46,8.1162,18,4,1,1,0,1,1,0
3100,27,2.886,16,2,0,0,0,0,0,0
-2025,62,0.9894,8,3,0,0,0,0,1,0
-45000,30,2.3004,12,1,0,0,0,0,0,0
8225,31,4.8423,13,2,1,1,0,1,1,0
1200,29,2.0568,18,1,0,0,0,0,0,0
37240,46,5.5074,13,6,1,1,1,0,1,0
15801,62,1.3317,11,1,0,0,0,0,1,0
2999,41,1.866,6,5,1,0,0,0,1,0
-2157,41,7.0275,14,4,1,1,0,0,1,0
5000,27,2.9676,14,1,0,0,1,0,1,0
111,30,1.344,16,3,0,0,0,0,1,0
4799,26,2.4942,13,4,0,0,0,0,0,0
500,28,10.0026,8,2,0,0,0,0,0,0
-1050,28,4.6332,9,4,1,1,0,0,0,0
-9500,32,2.889,16,5,1,0,0,0,1,0
-200,26,0.4164,14,2,0,0,0,0,0,0
-3400,43,2.55,14,1,0,0,0,0,1,0
0,27,1.293,16,1,0,0,1,0,0,0
7699,44,2.319,13,4,1,0,0,0,1,0
100,41,1.9215,14,3,0,0,0,0,0,0
-20850,31,0.765,18,1,0,0,0,0,0,0
1960,31,1.7649,16,1,0,0,0,0,0,0
26,42,0.7497,5,4,1,0,0,0,0,0
28949,45,2.3028,16,2,0,0,0,0,1,0
7000,33,7.605,15,4,1,1,1,0,1,0
2500,43,2.265,12,5,1,1,0,0,1,0
5600,26,5.826,12,3,1,1,0,0,1,0
43198,47,8.4378,13,3,1,1,0,0,0,0
31799,60,2.3568,11,3,0,0,1,1,1,0
0,46,0.48,12,2,0,0,0,0,0,0
0,35,2.67,12,3,1,1,0,0,0,0
15300,29,3.462,16,4,1,0,0,0,1,0
1700,41,1.2504,12,4,0,0,0,0,0,0
-4152,35,2.4159,12,4,1,1,0,0,1,0
3000,38,1.9227,15,3,0,0,1,0,0,0
-150,37,3.4101,18,1,0,0,1,0,0,0
-1062,29,1.6236,14,3,0,0,0,0,1,0
0,30,0.8415,12,2,0,0,0,0,0,0
-1900,25,3.1956,13,1,0,0,0,0,0,0
349,43,2.5872,12,5,1,0,0,0,1,0
-1900,50,3.1278,12,5,1,0,0,0,1,0
-15100,30,5.5359,15,2,1,0,0,0,0,0
-5763,29,1.08,12,2,1,1,0,0,0,0
2694,39,5.8578,16,2,1,1,0,0,1,0
3399,43,1.7706,16,3,0,0,0,0,0,0
-701,27,1.809,7,5,1,1,0,0,1,0
42400,57,3.3777,12,3,1,0,0,1,1,0
20800,43,4.7358,13,4,1,1,0,1,1,0
399,29,4.3374,14,1,0,0,0,0,0,0
110103,37,4.9806,18,1,0,0,0,1,0,0
999,55,1.23,3,4,1,0,0,0,0,0
18449,44,2.9526,12,4,0,0,0,1,1,0
7492,35,7.7628,13,2,1,1,0,0,1,0
-2500,36,3.4986,11,6,1,1,0,0,0,0
13500,37,2.58,14,1,0,0,0,1,1,0
-500,43,1.6959,6,7,1,0,0,0,0,0
0,28,0.4044,12,5,1,0,0,0,1,0
0,38,2.5626,6,4,1,0,0,0,0,0
59225,55,3.63,14,1,0,0,0,1,0,0
549,30,2.4627,18,2,0,0,0,0,0,0
-3000,46,6.225,17,2,0,0,1,0,1,0
-4910,64,1.089,12,1,0,0,0,0,0,0
200,33,3.7146,14,4,1,1,0,0,1,0
24500,45,9.03,16,4,1,1,0,1,1,0
-12001,25,5.0649,12,2,1,1,0,0,1,0
-400,34,2.805,12,1,0,0,0,0,0,0
2672,43,9.4476,16,3,0,0,0,1,1,0
299,39,6.315,12,4,1,0,0,0,1,0
0,27,0.4725,10,5,1,0,0,0,0,0
2248,31,10.8135,12,4,1,1,0,0,0,0
550,31,2.0526,12,3,1,0,0,0,1,0
75,30,2.55,12,2,0,0,0,0,0,0
201500,61,4.5135,12,3,1,0,1,0,1,0
17315,29,3.4773,16,4,1,0,0,1,0,0
-600,35,2.1063,12,5,1,0,0,0,1,0
0,36,2.1,14,1,0,0,0,0,0,0
294,47,1.404,12,1,0,0,0,0,0,0
13000,41,1.548,7,4,1,1,0,0,1,0
4900,26,1.686,14,1,0,0,0,0,1,0
-5201,27,1.929,12,3,1,0,0,0,1,0
-1145,52,1.0584,12,3,1,0,0,0,0,0
-235,62,0.7338,16,1,0,0,0,0,0,0
0,37,1.7571,12,4,1,0,0,0,0,0
0,50,1.7688,9,3,1,0,0,0,1,0
-1483,36,1.092,12,4,0,0,0,0,0,0
-2050,27,3.531,14,2,1,1,1,0,0,0
-750,39,3.8454,12,3,1,1,1,0,0,0
47280,41,3.5166,12,1,0,0,1,0,1,0
3800,41,4.6815,12,3,1,1,0,1,0,0
-3250,35,0.6,13,2,1,0,0,0,1,0
29000,48,5.9256,17,2,0,0,0,1,0,0
2500,47,4.7802,6,6,1,1,0,0,1,0
499,45,1.578,10,2,0,0,1,0,1,0
-2950,49,1.692,12,3,1,1,0,0,1,0
120000,60,1.4244,12,1,0,0,0,1,1,0
-216,47,1.11,12,4,1,1,0,0,0,0
-6590,44,0.9474,12,5,1,0,0,0,1,0
0,61,2.3457,9,3,1,1,0,0,1,0
1499,41,2.5761,17,1,0,0,1,0,1,0
-1200,34,3.6225,12,4,1,0,0,0,1,0
-3701,27,5.6322,12,8,1,1,0,0,0,0
9,48,0.2427,8,3,1,0,1,0,1,0
-2700,28,3.3984,12,1,0,0,0,0,0,0
-1600,45,3.384,12,1,0,0,0,0,0,0
6125,47,5.8407,12,4,1,1,0,1,1,0
24100,61,2.85,13,2,1,1,0,1,1,0
77,35,1.6194,15,1,0,0,1,0,0,0
33300,47,6.018,13,2,1,1,0,1,1,0
2000,37,4.6767,13,4,1,1,0,1,1,0
76678,49,3.7458,12,2,0,0,1,0,1,0
59879,45,1.9998,18,2,0,0,0,1,1,0
840,50,2.7561,12,4,1,1,0,0,1,0
0,42,1.344,14,4,0,0,0,0,0,0
2600,34,0.435,14,1,0,0,0,1,1,0
-10400,32,3.6012,12,8,1,0,0,0,1,0
0,32,0.7146,10,2,0,0,0,0,0,0
-1855,34,4.7754,12,4,1,1,0,0,1,0
850,41,2.7045,15,1,0,0,0,0,0,0
34999,57,4.4589,12,8,1,1,0,1,1,0
1500,54,3,14,1,0,0,0,1,0,0
55600,59,4.7064,12,3,1,0,0,0,1,0
171450,41,5.151,16,4,1,0,0,1,1,0
-583,32,1.632,11,3,1,0,0,0,0,0
22700,37,5.4324,12,3,1,1,1,0,1,0
-700,38,8.0025,16,4,1,1,1,0,1,0
-3332,49,5.9256,13,2,1,1,0,0,1,0
0,46,1.896,8,1,0,0,0,0,0,0
-19173,31,2.4,12,1,0,0,0,0,1,0
0,25,0.36,8,5,1,0,0,0,1,0
-13968,50,5.2215,14,5,1,0,0,0,0,0
-315701,35,8.9118,16,3,1,0,0,0,0,0
3325,43,1.146,12,1,0,0,0,0,1,0
-5320,37,3.5109,12,4,1,1,1,0,1,0
-8950,35,4.308,12,4,1,1,0,0,1,0
-10843,42,5.4963,14,4,1,1,0,0,1,0
2000,62,1.8888,12,1,0,0,1,0,0,0
540,27,2.484,12,4,1,0,0,0,1,0
90531,64,3.573,12,2,1,0,0,1,1,0
24200,41,4.9956,18,4,1,1,1,1,1,0
4206,27,4.7376,16,2,1,1,0,0,1,0
2499,31,3.6771,14,1,0,0,0,0,0,0
-570,38,1.7781,13,4,1,0,0,0,1,0
200,25,2.268,12,1,0,0,0,0,0,0
-101,29,2.9424,18,2,1,1,1,0,0,0
-1400,31,1.7604,12,1,0,0,0,0,0,0
-273,46,2.3856,8,3,1,1,0,0,1,0
100,61,0.4635,14,2,0,0,0,0,1,0
25650,33,4.614,12,5,1,0,0,1,1,0
0,47,0.27,9,1,0,0,0,0,1,0
12889,59,1.5984,14,4,1,0,0,1,1,0
95000,56,7.1748,12,3,1,1,1,1,1,0
4999,53,1.311,12,3,0,0,0,0,1,0
-750,35,6.9696,18,5,1,1,1,0,1,0
144749,61,3.4737,12,2,1,0,0,0,1,0
16749,51,3.5031,12,1,0,0,1,1,1,0
3500,40,2.1315,13,2,0,0,0,1,1,0
18600,33,3.144,16,2,1,1,0,1,1,0
0,41,2.0928,10,1,0,0,1,0,0,0
116499,57,4.5294,12,3,1,0,0,1,1,0
318,42,3.684,16,4,1,1,0,0,0,0
0,38,1.104,12,4,0,0,0,0,0,0
-1550,31,2.3748,16,1,0,0,1,0,0,0
-8252,47,3.0663,17,2,0,0,0,0,1,0
23949,46,5.4585,16,4,1,1,1,1,1,0
270,64,1.2576,11,2,1,0,0,0,1,0
0,30,2.4,16,1,0,0,0,0,1,0
-7000,32,5.9958,12,4,1,1,0,0,1,0
-7299,44,4.6113,12,5,1,1,0,0,1,0
3000,58,1.344,12,3,0,0,0,0,0,0
-1200,36,1.125,14,1,0,0,0,0,0,0
-1494,30,2.9478,13,5,1,1,0,0,0,0
-1900,39,2.5155,12,3,1,1,0,0,1,0
-400,34,5.2815,18,1,0,0,0,0,0,0
44500,42,8.3616,12,1,0,0,1,1,0,0
8499,34,3.5118,15,7,1,0,0,1,1,0
-600,46,2.1609,11,4,0,0,0,0,1,0
2100,47,3.621,12,3,1,1,0,0,1,0
8,27,1.5615,12,2,0,0,0,0,0,0
115500,38,11.7651,17,4,1,1,0,1,1,0
1000,35,2.7792,14,5,1,1,1,0,0,0
100,26,0.9366,14,1,0,0,0,0,0,0
0,51,0.4338,13,3,0,0,0,0,1,0
-2422,50,3.0636,12,2,0,0,0,0,1,0
-2847,42,4.5453,15,4,1,1,0,0,0,0
150,38,3.5805,15,4,0,0,0,0,0,0
0,33,1.134,14,4,0,0,0,0,0,0
-4888,56,2.3394,12,2,0,0,0,0,1,0
3000,32,1.314,12,2,0,0,0,0,0,0
13425,64,5.901,15,2,1,0,0,0,1,0
33200,36,4.5963,13,3,1,0,0,1,1,0
200,47,1.4412,9,6,1,0,0,0,1,0
