id,call,name,gender,ethnicity,quality,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
187,0,Kenya,female,afam,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,no,no,no,trade
188,0,Kenya,female,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,some,no,manager,yes,yes,no,no,no,no,health/education/social services
189,0,Lakisha,female,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
190,0,Latoya,female,afam,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,health/education/social services
191,0,Latoya,female,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,yes,manager,yes,yes,no,no,no,no,trade
192,0,Laurie,female,cauc,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,health/education/social services
193,0,Matthew,male,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
194,0,Rasheed,male,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,2,yes,manager,yes,yes,no,yes,no,no,health/education/social services
195,0,Sarah,female,cauc,low,boston,5,26,no,no,no,no,no,no,no,no,yes,2,yes,manager,yes,yes,no,yes,no,no,health/education/social services
196,0,Sarah,female,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,unknown
197,0,Tamika,female,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,3,yes,manager,yes,yes,no,no,no,no,business/personal services
198,0,Tanisha,female,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,yes,manager,yes,yes,no,yes,no,no,manufacturing
199,0,Tanisha,female,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,unknown
200,0,Tremayne,male,afam,low,boston,3,10,no,no,no,yes,no,no,no,no,no,some,no,retail sales,yes,yes,no,no,no,no,trade
201,1,Lakisha,female,afam,high,chicago,4,8,no,no,no,no,yes,yes,yes,no,yes,5,yes,manager,yes,yes,no,no,yes,no,business/personal services
202,1,Meredith,female,cauc,high,chicago,4,8,no,yes,no,yes,no,yes,yes,yes,yes,5,yes,manager,yes,yes,no,no,yes,no,business/personal services
203,0,Anne,female,cauc,low,chicago,4,9,no,no,no,no,yes,no,yes,no,no,none,no,secretary,no,no,no,no,no,no,unknown
204,0,Latonya,female,afam,high,chicago,3,9,no,yes,no,yes,yes,yes,yes,no,no,none,no,secretary,no,no,no,no,no,no,unknown
205,0,Sarah,female,cauc,high,chicago,3,12,no,no,no,no,yes,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,unknown
206,0,Tamika,female,afam,low,chicago,4,15,no,no,no,yes,yes,no,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,unknown
207,0,Jill,female,cauc,high,chicago,3,5,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
208,0,Keisha,female,afam,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
209,0,Lakisha,female,afam,high,chicago,3,3,no,yes,yes,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
210,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,no,no,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
211,1,Jill,female,cauc,high,chicago,3,4,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,yes,business/personal services
212,0,Keisha,female,afam,low,chicago,4,5,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,yes,business/personal services
213,0,Lakisha,female,afam,high,chicago,3,4,no,yes,yes,no,yes,yes,yes,no,no,none,no,secretary,yes,no,yes,no,yes,yes,business/personal services
214,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,no,no,no,yes,no,no,none,no,secretary,yes,no,yes,no,yes,yes,business/personal services
215,0,Carrie,female,cauc,low,chicago,3,7,no,no,no,no,no,no,no,no,no,none,no,retail sales,no,no,no,no,no,no,business/personal services
216,0,Greg,male,cauc,high,chicago,3,3,no,yes,no,no,yes,yes,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
217,0,Kenya,female,afam,low,chicago,3,3,no,no,no,no,no,no,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
218,0,Tremayne,male,afam,high,chicago,3,4,no,yes,no,no,no,yes,yes,yes,no,none,no,retail sales,no,no,no,no,no,no,business/personal services
219,0,Kenya,female,afam,low,chicago,3,4,no,no,no,no,no,no,no,yes,no,none,no,retail sales,no,no,no,no,no,no,manufacturing
220,0,Neil,male,cauc,low,chicago,3,7,no,no,no,yes,no,no,no,no,no,none,no,retail sales,no,no,no,no,no,no,manufacturing
221,0,Emily,female,cauc,high,chicago,5,11,no,no,yes,yes,no,yes,yes,yes,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
222,0,Jill,female,cauc,low,chicago,2,10,no,no,no,yes,no,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
223,0,Latonya,female,afam,low,chicago,1,12,no,no,no,no,yes,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
224,0,Tanisha,female,afam,high,chicago,3,10,no,yes,no,no,yes,yes,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
225,0,Ebony,female,afam,low,chicago,3,5,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,yes,unknown
226,0,Kristen,female,cauc,high,chicago,3,5,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,yes,no,yes,yes,unknown
227,0,Latonya,female,afam,high,chicago,4,6,no,yes,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,yes,no,yes,yes,unknown
228,0,Laurie,female,cauc,low,chicago,4,5,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,yes,unknown
229,0,Anne,female,cauc,low,chicago,2,4,no,no,no,yes,no,no,yes,no,no,1,no,office support,yes,yes,no,no,no,no,business/personal services
230,0,Emily,female,cauc,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,yes,1,no,office support,yes,yes,no,no,no,no,business/personal services
231,0,Keisha,female,afam,low,chicago,2,25,no,no,no,yes,no,no,yes,no,yes,1,no,office support,yes,yes,no,no,no,no,business/personal services
232,0,Tanisha,female,afam,high,chicago,4,21,no,no,no,yes,yes,yes,yes,no,yes,1,no,office support,yes,yes,no,no,no,no,business/personal services
233,0,Allison,female,cauc,high,chicago,3,6,no,no,no,no,yes,yes,yes,yes,yes,2,no,secretary,yes,yes,no,no,yes,no,health/education/social services
234,0,Kristen,female,cauc,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,2,no,secretary,yes,yes,no,no,yes,no,health/education/social services
235,0,Latonya,female,afam,low,chicago,4,4,no,no,no,no,yes,no,yes,no,no,2,no,secretary,yes,yes,no,no,yes,no,health/education/social services
236,0,Tanisha,female,afam,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,2,no,secretary,yes,yes,no,no,yes,no,health/education/social services
237,0,Aisha,female,afam,low,chicago,4,9,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
238,0,Allison,female,cauc,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
239,0,Anne,female,cauc,low,chicago,3,5,no,no,no,yes,no,no,yes,no,no,some,no,other,yes,yes,no,no,no,no,trade
240,0,Latonya,female,afam,low,chicago,1,5,no,no,no,no,no,no,yes,yes,yes,some,no,other,yes,yes,no,no,no,no,trade
241,0,Latoya,female,afam,high,chicago,5,4,no,no,yes,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
242,0,Sarah,female,cauc,high,chicago,3,4,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
243,0,Aisha,female,afam,high,chicago,3,5,no,yes,no,no,yes,yes,yes,yes,yes,some,no,secretary,yes,yes,no,no,yes,yes,manufacturing
244,0,Anne,female,cauc,low,chicago,4,7,no,no,no,yes,no,no,no,yes,yes,some,no,secretary,yes,yes,no,no,yes,yes,manufacturing
245,0,Latoya,female,afam,low,chicago,3,9,no,no,no,yes,yes,no,no,yes,yes,some,no,secretary,yes,yes,no,no,yes,yes,manufacturing
246,0,Laurie,female,cauc,high,chicago,3,7,no,yes,no,no,yes,yes,yes,yes,yes,some,no,secretary,yes,yes,no,no,yes,yes,manufacturing
247,0,Anne,female,cauc,low,chicago,4,9,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,yes,business/personal services
248,1,Carrie,female,cauc,high,chicago,3,10,no,no,no,no,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,yes,business/personal services
249,0,Ebony,female,afam,low,chicago,2,9,yes,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,yes,business/personal services
250,0,Lakisha,female,afam,high,chicago,3,10,no,yes,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,yes,business/personal services
251,0,Allison,female,cauc,high,chicago,4,16,no,no,no,no,no,yes,yes,no,yes,3,no,secretary,yes,yes,yes,yes,yes,no,unknown
252,0,Keisha,female,afam,high,chicago,5,12,no,yes,no,yes,yes,yes,yes,no,yes,3,no,secretary,yes,yes,yes,yes,yes,no,unknown
253,0,Kristen,female,cauc,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,3,no,secretary,yes,yes,yes,yes,yes,no,unknown
254,0,Tanisha,female,afam,low,chicago,2,13,no,no,no,yes,no,no,yes,no,yes,3,no,secretary,yes,yes,yes,yes,yes,no,unknown
255,0,Aisha,female,afam,high,chicago,5,4,no,yes,no,yes,yes,yes,yes,yes,no,3,no,supervisor,yes,yes,no,no,yes,no,business/personal services
256,0,Emily,female,cauc,low,chicago,4,4,no,no,no,yes,no,no,yes,no,yes,3,no,supervisor,yes,yes,no,no,yes,no,business/personal services
257,0,Latonya,female,afam,low,chicago,4,5,no,no,no,no,no,no,yes,no,yes,3,no,supervisor,yes,yes,no,no,yes,no,business/personal services
258,0,Sarah,female,cauc,high,chicago,6,4,no,no,no,no,yes,yes,yes,yes,yes,3,no,supervisor,yes,yes,no,no,yes,no,business/personal services
259,0,Geoffrey,male,cauc,high,chicago,5,12,no,yes,no,yes,yes,yes,yes,no,yes,some,no,supervisor,yes,yes,no,no,yes,no,finance/insurance/real estate
260,1,Kareem,male,afam,low,chicago,4,3,no,no,no,yes,no,no,yes,yes,yes,some,no,supervisor,yes,yes,no,no,yes,no,finance/insurance/real estate
261,0,Kristen,female,cauc,low,chicago,3,6,no,no,no,no,no,no,yes,no,no,1,yes,other,yes,yes,no,no,yes,no,business/personal services
262,0,Rasheed,male,afam,high,chicago,6,4,no,no,no,no,yes,yes,yes,yes,yes,some,no,supervisor,yes,yes,no,no,yes,no,finance/insurance/real estate
263,0,Todd,male,cauc,low,chicago,4,7,no,no,no,no,no,no,yes,no,yes,some,no,supervisor,yes,yes,no,no,yes,no,finance/insurance/real estate
264,0,Tyrone,male,afam,low,chicago,2,5,no,yes,no,yes,yes,no,yes,yes,yes,1,yes,other,yes,yes,no,no,yes,no,business/personal services
265,0,Brendan,male,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
266,0,Jamal,male,afam,low,chicago,4,2,no,no,no,no,no,no,yes,no,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
267,0,Matthew,male,cauc,high,chicago,4,6,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
268,1,Meredith,female,cauc,high,chicago,2,4,no,yes,no,no,yes,no,no,yes,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
269,0,Rasheed,male,afam,high,chicago,3,4,no,yes,no,no,yes,yes,no,no,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
270,1,Tremayne,male,afam,high,chicago,5,11,no,yes,no,yes,yes,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
271,1,Anne,female,cauc,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,3,yes,supervisor,yes,yes,no,no,no,no,unknown
272,1,Ebony,female,afam,high,chicago,5,6,no,yes,no,yes,yes,yes,yes,no,yes,3,yes,supervisor,yes,yes,no,no,no,no,unknown
273,1,Kristen,female,cauc,low,chicago,4,6,no,no,no,no,no,no,yes,no,yes,3,yes,supervisor,yes,yes,no,no,no,no,unknown
274,0,Tamika,female,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,3,yes,supervisor,yes,yes,no,no,no,no,unknown
275,0,Aisha,female,afam,high,chicago,3,4,no,yes,no,no,yes,yes,no,yes,yes,some,no,manager,yes,yes,no,no,no,no,trade
276,0,Allison,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,3,yes,secretary,yes,yes,no,no,yes,no,unknown
277,0,Emily,female,cauc,high,chicago,5,8,no,yes,no,yes,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,no,no,yes,no,unknown
278,0,Kristen,female,cauc,high,chicago,2,4,no,yes,no,yes,no,yes,yes,yes,no,some,no,manager,yes,yes,no,no,no,no,trade
279,0,Latoya,female,afam,high,chicago,4,8,no,yes,no,no,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,no,no,yes,no,unknown
280,0,Tamika,female,afam,low,chicago,4,6,no,no,no,no,no,no,yes,no,yes,3,yes,secretary,yes,yes,no,no,yes,no,unknown
281,0,Aisha,female,afam,low,chicago,2,3,no,no,no,no,yes,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
282,0,Anne,female,cauc,high,chicago,4,7,no,no,no,no,yes,yes,no,yes,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
283,0,Emily,female,cauc,low,chicago,4,2,no,no,no,yes,no,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
284,0,Jill,female,cauc,low,chicago,3,6,no,no,no,no,no,no,no,yes,yes,none,yes,other,yes,no,no,yes,no,no,trade
285,0,Keisha,female,afam,high,chicago,6,4,no,no,no,no,yes,yes,yes,yes,yes,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
286,0,Lakisha,female,afam,low,chicago,2,6,yes,no,no,no,no,no,no,yes,yes,none,yes,other,yes,no,no,yes,no,no,trade
287,0,Ebony,female,afam,low,chicago,2,7,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
288,0,Kenya,female,afam,high,chicago,4,9,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
289,0,Kristen,female,cauc,low,chicago,2,15,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
290,0,Meredith,female,cauc,high,chicago,4,12,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
291,0,Aisha,female,afam,low,chicago,3,6,no,no,no,yes,no,no,no,no,yes,some,no,other,yes,yes,no,no,no,no,business/personal services
292,0,Anne,female,cauc,low,chicago,4,4,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
293,0,Emily,female,cauc,low,chicago,2,6,yes,no,no,no,no,no,no,yes,yes,some,no,other,yes,yes,no,no,no,no,business/personal services
294,0,Emily,female,cauc,high,chicago,6,7,no,no,no,no,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
295,0,Kenya,female,afam,low,chicago,4,6,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
296,0,Latonya,female,afam,high,chicago,2,5,no,no,no,no,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
297,0,Anne,female,cauc,low,chicago,4,7,no,yes,no,no,yes,yes,yes,no,yes,7,yes,secretary,yes,yes,no,no,yes,no,trade
298,0,Emily,female,cauc,high,chicago,2,7,no,no,no,no,yes,yes,yes,yes,yes,7,yes,secretary,yes,yes,no,no,yes,no,trade
299,0,Keisha,female,afam,low,chicago,4,8,no,no,no,yes,no,no,yes,yes,yes,7,yes,secretary,yes,yes,no,no,yes,no,trade
300,0,Tamika,female,afam,high,chicago,6,7,no,no,no,no,yes,yes,yes,yes,yes,7,yes,secretary,yes,yes,no,no,yes,no,trade
301,0,Anne,female,cauc,low,chicago,3,3,no,yes,no,yes,yes,no,yes,no,no,2,yes,supervisor,yes,yes,no,no,no,no,business/personal services
302,0,Emily,female,cauc,high,chicago,3,3,no,yes,no,no,yes,yes,yes,no,no,2,yes,supervisor,yes,yes,no,no,no,no,business/personal services
303,0,Keisha,female,afam,high,chicago,4,5,no,yes,no,no,yes,yes,yes,no,yes,2,yes,supervisor,yes,yes,no,no,no,no,business/personal services
304,0,Kenya,female,afam,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,2,yes,supervisor,yes,yes,no,no,no,no,business/personal services
305,0,Latoya,female,afam,high,chicago,3,6,no,yes,yes,yes,no,yes,yes,no,no,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
306,0,Neil,male,cauc,high,chicago,3,3,no,yes,no,yes,yes,yes,yes,yes,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
307,0,Aisha,female,afam,low,chicago,4,6,no,no,no,yes,yes,no,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,no,trade
308,0,Anne,female,cauc,high,chicago,3,2,no,yes,yes,no,yes,yes,yes,no,no,2,no,secretary,yes,yes,no,no,yes,no,trade
309,0,Emily,female,cauc,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,no,trade
310,0,Tamika,female,afam,high,chicago,4,21,no,yes,no,yes,no,yes,yes,yes,no,2,no,secretary,yes,yes,no,no,yes,no,trade
311,0,Carrie,female,cauc,low,chicago,2,5,yes,no,no,yes,no,no,yes,no,yes,none,no,supervisor,yes,no,no,yes,yes,no,business/personal services
312,0,Jill,female,cauc,low,chicago,2,5,no,no,no,no,no,no,yes,yes,yes,3,no,retail sales,yes,yes,no,no,no,no,business/personal services
313,0,Keisha,female,afam,high,chicago,3,5,no,no,no,no,yes,yes,yes,yes,yes,none,no,supervisor,yes,no,no,yes,yes,no,business/personal services
314,0,Latonya,female,afam,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,none,no,supervisor,yes,no,no,yes,yes,no,business/personal services
315,0,Sarah,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,none,no,supervisor,yes,no,no,yes,yes,no,business/personal services
316,0,Tyrone,male,afam,low,chicago,3,5,no,no,no,no,no,no,no,no,yes,3,no,retail sales,yes,yes,no,no,no,no,business/personal services
317,0,Carrie,female,cauc,high,chicago,3,6,no,no,no,no,yes,yes,yes,yes,yes,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
318,0,Emily,female,cauc,low,chicago,3,6,no,no,no,yes,no,no,yes,yes,yes,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
319,0,Latoya,female,afam,low,chicago,4,6,no,no,no,yes,yes,no,yes,no,yes,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
320,0,Tanisha,female,afam,high,chicago,3,6,no,no,no,no,yes,yes,yes,no,no,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
321,0,Aisha,female,afam,high,chicago,3,3,no,yes,yes,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,yes,yes,no,unknown
322,0,Kristen,female,cauc,high,chicago,3,16,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,yes,yes,no,unknown
323,0,Lakisha,female,afam,low,chicago,3,6,no,no,no,yes,no,no,yes,no,no,none,no,secretary,yes,no,no,yes,yes,no,unknown
324,0,Laurie,female,cauc,low,chicago,4,6,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,yes,yes,no,unknown
325,0,Allison,female,cauc,high,chicago,5,7,no,no,yes,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
326,0,Jill,female,cauc,low,chicago,4,4,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
327,0,Keisha,female,afam,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
328,0,Kristen,female,cauc,high,chicago,2,5,no,no,no,yes,yes,yes,no,no,yes,none,no,other,no,no,no,no,no,no,trade
329,0,Lakisha,female,afam,high,chicago,4,2,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
330,0,Leroy,male,afam,high,chicago,3,5,no,no,no,no,no,yes,no,no,no,none,no,other,no,no,no,no,no,no,trade
331,0,Brad,male,cauc,high,chicago,3,4,no,yes,no,no,yes,yes,no,yes,no,none,no,other,no,no,no,no,no,no,trade
332,0,Keisha,female,afam,high,chicago,3,6,no,yes,no,yes,no,yes,yes,no,no,none,no,other,no,no,no,no,no,no,trade
333,0,Allison,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,some,no,secretary,yes,yes,no,no,no,no,health/education/social services
334,0,Carrie,female,cauc,low,chicago,2,6,no,no,no,no,no,no,yes,no,no,some,no,secretary,yes,yes,no,no,no,no,health/education/social services
335,0,Latonya,female,afam,high,chicago,3,4,no,yes,yes,no,yes,yes,yes,no,no,some,no,secretary,yes,yes,no,no,no,no,health/education/social services
336,0,Latoya,female,afam,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,some,no,secretary,yes,yes,no,no,no,no,health/education/social services
337,0,Carrie,female,cauc,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
338,0,Ebony,female,afam,high,chicago,2,4,no,no,no,no,no,no,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
339,0,Latonya,female,afam,low,chicago,3,4,no,yes,no,no,yes,yes,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
340,0,Laurie,female,cauc,high,chicago,3,4,no,yes,no,no,yes,yes,no,yes,no,none,no,other,no,no,no,no,no,no,trade
341,0,Meredith,female,cauc,high,chicago,3,4,no,yes,yes,no,yes,yes,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,business/personal services
342,0,Tremayne,male,afam,high,chicago,3,6,no,yes,no,yes,no,yes,yes,no,no,none,no,other,no,no,no,no,no,no,trade
343,0,Allison,female,cauc,low,chicago,1,12,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,no,no,no,no,no,no,unknown
344,0,Carrie,female,cauc,high,chicago,3,16,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,no,no,no,no,no,no,unknown
345,0,Lakisha,female,afam,high,chicago,3,7,no,no,no,no,yes,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,unknown
346,0,Tamika,female,afam,low,chicago,2,15,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,no,no,no,no,no,no,unknown
347,0,Anne,female,cauc,low,chicago,3,1,no,no,no,no,yes,no,no,yes,no,0.5,no,other,yes,yes,no,yes,no,no,unknown
348,0,Darnell,male,afam,high,chicago,1,11,yes,no,no,no,yes,yes,yes,yes,yes,0.5,no,other,yes,yes,no,yes,no,no,unknown
